"value","count","cumsum","pct"
"thinking new ways",3,500218,90.84
"thinking sloppy business",3,500221,90.84
"thinking success dr",3,500224,90.84
"thinking super bowl",3,500227,90.84
"thinking taking classes",3,500230,90.84
"thinking taking trip",3,500233,90.84
"thinking today reason",3,500236,90.84
"thinking today wednesday",3,500239,90.84
"thinks does lewis",3,500242,90.84
"thinks just like",3,500245,90.84
"thinks winner smiling",3,500248,90.84
"thirsty seat girl",3,500251,90.84
"thirsty thursday enjoy",3,500254,90.84
"tho don get",3,500257,90.84
"tho don talk",3,500260,90.84
"tho guess gotta",3,500263,90.84
"tho looks like",3,500266,90.84
"tho stand shoulder",3,500269,90.85
"thomas anderson film",3,500272,90.85
"thoroughly enjoying new",3,500275,90.85
"thought actually going",3,500278,90.85
"thought april fools",3,500281,90.85
"thought cute opened",3,500284,90.85
"thought don know",3,500287,90.85
"thought don think",3,500290,90.85
"thought following just",3,500293,90.85
"thought great going",3,500296,90.85
"thought holy cow",3,500299,90.85
"thought know better",3,500302,90.85
"thought last week",3,500305,90.85
"thought love anymore",3,500308,90.85
"thought love like",3,500311,90.85
"thought maybe find",3,500314,90.85
"thought necessary try",3,500317,90.85
"thought pretty sure",3,500320,90.85
"thought receiving anything",3,500323,90.86
"thought seldom use",3,500326,90.86
"thought simple found",3,500329,90.86
"thought social media",3,500332,90.86
"thought think just",3,500335,90.86
"thought today going",3,500338,90.86
"thought today monday",3,500341,90.86
"thought today wednesday",3,500344,90.86
"thoughts built far",3,500347,90.86
"thoughts feel like",3,500350,90.86
"thoughts running mind",3,500353,90.86
"thoughts take james",3,500356,90.86
"thoughts thought necessary",3,500359,90.86
"thoughts www com",3,500362,90.86
"thousand rare guy",3,500365,90.86
"thousand times mercy",3,500368,90.86
"thousands candles lit",3,500371,90.86
"thousands riders gearing",3,500374,90.86
"threat severe weather",3,500377,90.87
"thriller novel nolan",3,500380,90.87
"throat feels like",3,500383,90.87
"throat hurts really",3,500386,90.87
"throat last breath",3,500389,90.87
"thrones sun pm",3,500392,90.87
"throw brick face",3,500395,90.87
"throw chair face",3,500398,90.87
"throw ground miss",3,500401,90.87
"throw mouth little",3,500404,90.87
"throw share www",3,500407,90.87
"throw super bowl",3,500410,90.87
"thrown good measure",3,500413,90.87
"throws people open",3,500416,90.87
"throws win games",3,500419,90.87
"thunder last night",3,500422,90.87
"thunder lightning tell",3,500425,90.87
"thunder monday night",3,500428,90.87
"thunder sounds like",3,500431,90.87
"thunder voice singing",3,500434,90.88
"thunder western conference",3,500437,90.88
"thurs fri week",3,500440,90.88
"thurs jan pm",3,500443,90.88
"thurs jan th",3,500446,90.88
"thurs pm pm",3,500449,90.88
"thurs small plate",3,500452,90.88
"thursday april st",3,500455,90.88
"thursday come listen",3,500458,90.88
"thursday december th",3,500461,90.88
"thursday favorite day",3,500464,90.88
"thursday hump day",3,500467,90.88
"thursday last day",3,500470,90.88
"thursday looking forward",3,500473,90.88
"thursday new followers",3,500476,90.88
"thursday night clear",3,500479,90.88
"thursday night live",3,500482,90.88
"thursday night lounge",3,500485,90.88
"thursday night night",3,500488,90.89
"thursday night open",3,500491,90.89
"thursday night partly",3,500494,90.89
"thursday september th",3,500497,90.89
"thy business know",3,500500,90.89
"tick goes clock",3,500503,90.89
"ticket giveaway pm",3,500506,90.89
"ticket tonight game",3,500509,90.89
"tickets bone harmony",3,500512,90.89
"tickets door tonight",3,500515,90.89
"tickets game tomorrow",3,500518,90.89
"tickets get em",3,500521,90.89
"tickets last time",3,500524,90.89
"tickets left friday",3,500527,90.89
"tickets midnight showing",3,500530,90.89
"tickets moving fast",3,500533,90.89
"tickets music awards",3,500536,90.89
"tickets play www",3,500539,90.89
"tickets saturday plus",3,500542,90.9
"tickets super bowl",3,500545,90.9
"tickets today com",3,500548,90.9
"tickets tonight san",3,500551,90.9
"tickets wa awful",3,500554,90.9
"tie game minutes",3,500557,90.9
"tie likes tim",3,500560,90.9
"tie lion proverb",3,500563,90.9
"tied make hope",3,500566,90.9
"tied seconds left",3,500569,90.9
"tiger going win",3,500572,90.9
"tiger missing cut",3,500575,90.9
"tigers game tonight",3,500578,90.9
"tigers last night",3,500581,90.9
"tigers released brandon",3,500584,90.9
"till album comes",3,500587,90.9
"till become parents",3,500590,90.9
"till birthday wait",3,500593,90.9
"till come check",3,500596,90.9
"till goes bad",3,500599,90.91
"till last second",3,500602,90.91
"till mother day",3,500605,90.91
"till new album",3,500608,90.91
"till summer vacation",3,500611,90.91
"till super bowl",3,500614,90.91
"till time go",3,500617,90.91
"tim burton movie",3,500620,90.91
"tim taylor swift",3,500623,90.91
"time actually watch",3,500626,90.91
"time anything anymore",3,500629,90.91
"time bath time",3,500632,90.91
"time beautiful weather",3,500635,90.91
"time big game",3,500638,90.91
"time big girl",3,500641,90.91
"time bike ride",3,500644,90.91
"time bite bullet",3,500647,90.91
"time blocked number",3,500650,90.91
"time both real",3,500653,90.92
"time both sides",3,500656,90.92
"time brand new",3,500659,90.92
"time bring want",3,500662,90.92
"time brings memories",3,500665,90.92
"time calendar friend",3,500668,90.92
"time celebrate mayo",3,500671,90.92
"time chat thanks",3,500674,90.92
"time checked twitter",3,500677,90.92
"time choices spending",3,500680,90.92
"time clean apartment",3,500683,90.92
"time clean becomes",3,500686,90.92
"time close shop",3,500689,90.92
"time colts won",3,500692,90.92
"time come come",3,500695,90.92
"time come help",3,500698,90.92
"time come take",3,500701,90.92
"time come tonight",3,500704,90.92
"time come watch",3,500707,90.93
"time create new",3,500710,90.93
"time day need",3,500713,90.93
"time day watch",3,500716,90.93
"time defeat wheat",3,500719,90.93
"time diet exercise",3,500722,90.93
"time doing right",3,500725,90.93
"time doing things",3,500728,90.93
"time don answer",3,500731,90.93
"time don care",3,500734,90.93
"time don let",3,500737,90.93
"time don tell",3,500740,90.93
"time drink coffee",3,500743,90.93
"time drive safe",3,500746,90.93
"time effort put",3,500749,90.93
"time excited go",3,500752,90.93
"time experienced web",3,500755,90.93
"time expired exit",3,500758,90.93
"time fall make",3,500761,90.93
"time feel alive",3,500764,90.94
"time feel bad",3,500767,90.94
"time finding good",3,500770,90.94
"time follow make",3,500773,90.94
"time friends good",3,500776,90.94
"time gave end",3,500779,90.94
"time gems announces",3,500782,90.94
"time glad got",3,500785,90.94
"time glad like",3,500788,90.94
"time goes quickly",3,500791,90.94
"time gonna come",3,500794,90.94
"time gonna go",3,500797,90.94
"time gotta give",3,500800,90.94
"time gotta go",3,500803,90.94
"time grad school",3,500806,90.94
"time grammy winner",3,500809,90.94
"time grind time",3,500812,90.94
"time guys get",3,500815,90.94
"time guys going",3,500818,90.95
"time ha ha",3,500821,90.95
"time half changing",3,500824,90.95
"time half marathon",3,500827,90.95
"time help get",3,500830,90.95
"time hits list",3,500833,90.95
"time homeless people",3,500836,90.95
"time join twitter",3,500839,90.95
"time just ate",3,500842,90.95
"time just go",3,500845,90.95
"time just great",3,500848,90.95
"time just happy",3,500851,90.95
"time just hours",3,500854,90.95
"time just know",3,500857,90.95
"time just love",3,500860,90.95
"time just makes",3,500863,90.95
"time just pay",3,500866,90.95
"time just really",3,500869,90.95
"time just run",3,500872,90.96
"time just started",3,500875,90.96
"time just tell",3,500878,90.96
"time just wanna",3,500881,90.96
"time just worth",3,500884,90.96
"time last day",3,500887,90.96
"time last lifetime",3,500890,90.96
"time little ones",3,500893,90.96
"time live life",3,500896,90.96
"time love guys",3,500899,90.96
"time love like",3,500902,90.96
"time love meet",3,500905,90.96
"time made day",3,500908,90.96
"time made new",3,500911,90.96
"time make best",3,500914,90.96
"time make better",3,500917,90.96
"time make calls",3,500920,90.96
"time make cupcakes",3,500923,90.96
"time make difference",3,500926,90.96
"time make feel",3,500929,90.97
"time make get",3,500932,90.97
"time make last",3,500935,90.97
"time make longer",3,500938,90.97
"time make nice",3,500941,90.97
"time makes feel",3,500944,90.97
"time man life",3,500947,90.97
"time max payne",3,500950,90.97
"time meet human",3,500953,90.97
"time meeting great",3,500956,90.97
"time might just",3,500959,90.97
"time milk cow",3,500962,90.97
"time monday friday",3,500965,90.97
"time morning love",3,500968,90.97
"time nut shut",3,500971,90.97
"time offer www",3,500974,90.97
"time oh dear",3,500977,90.97
"time open eyes",3,500980,90.97
"time peanut butter",3,500983,90.98
"time person change",3,500986,90.98
"time person year",3,500989,90.98
"time phone heart",3,500992,90.98
"time photos videos",3,500995,90.98
"time pills stairs",3,500998,90.98
"time plan summer",3,501001,90.98
"time plan trip",3,501004,90.98
"time plan vacation",3,501007,90.98
"time plan weekend",3,501010,90.98
"time reading hunger",3,501013,90.98
"time ready go",3,501016,90.98
"time real good",3,501019,90.98
"time regret things",3,501022,90.98
"time rest get",3,501025,90.98
"time seeing wait",3,501028,90.98
"time send email",3,501031,90.98
"time set alarm",3,501034,90.98
"time set time",3,501037,90.98
"time share thoughts",3,501040,90.99
"time sit ups",3,501043,90.99
"time social networking",3,501046,90.99
"time spend social",3,501049,90.99
"time spiritual mechanical",3,501052,90.99
"time start acting",3,501055,90.99
"time start booking",3,501058,90.99
"time start business",3,501061,90.99
"time start revolution",3,501064,90.99
"time starts minutes",3,501067,90.99
"time stays long",3,501070,90.99
"time step take",3,501073,90.99
"time steven wright",3,501076,90.99
"time talked dad",3,501079,90.99
"time talking buyers",3,501082,90.99
"time th quarter",3,501085,90.99
"time th second",3,501088,90.99
"time things don",3,501091,90.99
"time thinking going",3,501094,91
"time thinking think",3,501097,91
"time thought walk",3,501100,91
"time time go",3,501103,91
"time time got",3,501106,91
"time time need",3,501109,91
"time time really",3,501112,91
"time today feel",3,501115,91
"time today gonna",3,501118,91
"time today lots",3,501121,91
"time today pray",3,501124,91
"time today start",3,501127,91
"time today thank",3,501130,91
"time today wait",3,501133,91
"time trying accomplish",3,501136,91
"time turn get",3,501139,91
"time turns go",3,501142,91
"time update blog",3,501145,91
"time uses word",3,501148,91.01
"time wanna make",3,501151,91.01
"time wasted getting",3,501154,91.01
"time wasted time",3,501157,91.01
"time wasted wrong",3,501160,91.01
"time way go",3,501163,91.01
"time way represent",3,501166,91.01
"time weeks ago",3,501169,91.01
"time william shakespeare",3,501172,91.01
"time won get",3,501175,91.01
"time work knowing",3,501178,91.01
"time work morning",3,501181,91.01
"time work time",3,501184,91.01
"time works best",3,501187,91.01
"time world series",3,501190,91.01
"time year actually",3,501193,91.01
"time year ago",3,501196,91.01
"time year dress",3,501199,91.01
"time year fun",3,501202,91.01
"time year hear",3,501205,91.02
"time year ill",3,501208,91.02
"time year makes",3,501211,91.02
"time year right",3,501214,91.02
"time year sure",3,501217,91.02
"time year thanks",3,501220,91.02
"time year think",3,501223,91.02
"time year wait",3,501226,91.02
"time yes yes",3,501229,91.02
"times better common",3,501232,91.02
"times break till",3,501235,91.02
"times don need",3,501238,91.02
"times gone baby",3,501241,91.02
"times good know",3,501244,91.02
"times good luck",3,501247,91.02
"times happens live",3,501250,91.02
"times julie andrews",3,501253,91.02
"times last days",3,501256,91.02
"times last minutes",3,501259,91.03
"times last month",3,501262,91.03
"times looking forward",3,501265,91.03
"times past hours",3,501268,91.03
"times realize youth",3,501271,91.03
"times song dance",3,501274,91.03
"times sounds like",3,501277,91.03
"times stone memories",3,501280,91.03
"times tonight thanks",3,501283,91.03
"times tonight wait",3,501286,91.03
"tina tina tina",3,501289,91.03
"tip buy book",3,501292,91.03
"tip day best",3,501295,91.03
"tip day court",3,501298,91.03
"tip day custody",3,501301,91.03
"tip day get",3,501304,91.03
"tip day good",3,501307,91.03
"tip day internet",3,501310,91.03
"tip day wen",3,501313,91.04
"tip don go",3,501316,91.04
"tip don use",3,501319,91.04
"tip looks like",3,501322,91.04
"tip steve armstrong",3,501325,91.04
"tip tiger tonight",3,501328,91.04
"tips become successful",3,501331,91.04
"tips quick easy",3,501334,91.04
"tire iron steal",3,501337,91.04
"tired af ready",3,501340,91.04
"tired big day",3,501343,91.04
"tired cause running",3,501346,91.04
"tired couple laps",3,501349,91.04
"tired feet hurt",3,501352,91.04
"tired getting hopes",3,501355,91.04
"tired getting hurt",3,501358,91.04
"tired goodnight sweet",3,501361,91.04
"tired hearing people",3,501364,91.04
"tired laps old",3,501367,91.04
"tired long week",3,501370,91.05
"tired need coffee",3,501373,91.05
"tired need rest",3,501376,91.05
"tired people talking",3,501379,91.05
"tired people telling",3,501382,91.05
"tired right wanna",3,501385,91.05
"tired seeing face",3,501388,91.05
"tired seeing people",3,501391,91.05
"tired sleep tired",3,501394,91.05
"tired time get",3,501397,91.05
"tired treated like",3,501400,91.05
"tired trying crying",3,501403,91.05
"tired waiting assuming",3,501406,91.05
"titanic best movie",3,501409,91.05
"tl ur day",3,501412,91.05
"toast good health",3,501415,91.05
"today actually don",3,501418,91.05
"today anything fun",3,501421,91.05
"today both good",3,501424,91.06
"today breathing last",3,501427,91.06
"today bring friends",3,501430,91.06
"today busy busy",3,501433,91.06
"today buy diapers",3,501436,91.06
"today chance get",3,501439,91.06
"today cleveland av",3,501442,91.06
"today come shop",3,501445,91.06
"today come soon",3,501448,91.06
"today coming soon",3,501451,91.06
"today coming tomorrow",3,501454,91.06
"today daring believe",3,501457,91.06
"today day finally",3,501460,91.06
"today day give",3,501463,91.06
"today day great",3,501466,91.06
"today day gym",3,501469,91.06
"today day let",3,501472,91.06
"today day looking",3,501475,91.06
"today day ready",3,501478,91.07
"today day really",3,501481,91.07
"today day stay",3,501484,91.07
"today day take",3,501487,91.07
"today day waiting",3,501490,91.07
"today day work",3,501493,91.07
"today day yesterday",3,501496,91.07
"today definitely best",3,501499,91.07
"today definitely day",3,501502,91.07
"today determined actions",3,501505,91.07
"today diet coke",3,501508,91.07
"today does anyone",3,501511,91.07
"today does make",3,501514,91.07
"today doing today",3,501517,91.07
"today don gamble",3,501520,91.07
"today don judge",3,501523,91.07
"today don just",3,501526,91.07
"today eighth ave",3,501529,91.07
"today enjoy delicious",3,501532,91.07
"today enjoy rest",3,501535,91.08
"today exercise right",3,501538,91.08
"today family friends",3,501541,91.08
"today farmers market",3,501544,91.08
"today favorite things",3,501547,91.08
"today feast day",3,501550,91.08
"today feb th",3,501553,91.08
"today feeling blue",3,501556,91.08
"today feeling going",3,501559,91.08
"today friend believed",3,501562,91.08
"today full espresso",3,501565,91.08
"today get best",3,501568,91.08
"today get bill",3,501571,91.08
"today get closer",3,501574,91.08
"today get enjoy",3,501577,91.08
"today get followers",3,501580,91.08
"today get help",3,501583,91.08
"today get know",3,501586,91.08
"today get last",3,501589,91.09
"today get nice",3,501592,91.09
"today get outside",3,501595,91.09
"today get run",3,501598,91.09
"today get started",3,501601,91.09
"today get tomorrow",3,501604,91.09
"today giving free",3,501607,91.09
"today giving revenue",3,501610,91.09
"today glorious day",3,501613,91.09
"today going buy",3,501616,91.09
"today going come",3,501619,91.09
"today going focus",3,501622,91.09
"today going going",3,501625,91.09
"today going mall",3,501628,91.09
"today going put",3,501631,91.09
"today going start",3,501634,91.09
"today going talk",3,501637,91.09
"today going tomorrow",3,501640,91.09
"today going try",3,501643,91.1
"today going way",3,501646,91.1
"today going week",3,501649,91.1
"today good just",3,501652,91.1
"today good reason",3,501655,91.1
"today good sports",3,501658,91.1
"today good things",3,501661,91.1
"today got hear",3,501664,91.1
"today got hit",3,501667,91.1
"today got lots",3,501670,91.1
"today got say",3,501673,91.1
"today got today",3,501676,91.1
"today gotta wait",3,501679,91.1
"today great company",3,501682,91.1
"today great crowd",3,501685,91.1
"today great example",3,501688,91.1
"today great friends",3,501691,91.1
"today great game",3,501694,91.1
"today great great",3,501697,91.1
"today great season",3,501700,91.11
"today great seeing",3,501703,91.11
"today great tomorrow",3,501706,91.11
"today great turnout",3,501709,91.11
"today great week",3,501712,91.11
"today great win",3,501715,91.11
"today great workout",3,501718,91.11
"today happy got",3,501721,91.11
"today happy holidays",3,501724,91.11
"today happy th",3,501727,91.11
"today holocaust day",3,501730,91.11
"today hope better",3,501733,91.11
"today hope enjoy",3,501736,91.11
"today hope enjoying",3,501739,91.11
"today hope gets",3,501742,91.11
"today hope make",3,501745,91.11
"today hope ready",3,501748,91.11
"today hoping stays",3,501751,91.11
"today hottest group",3,501754,91.12
"today info order",3,501757,91.12
"today join pm",3,501760,91.12
"today just bit",3,501763,91.12
"today just dance",3,501766,91.12
"today just feels",3,501769,91.12
"today just gets",3,501772,91.12
"today just half",3,501775,91.12
"today just make",3,501778,91.12
"today just mention",3,501781,91.12
"today just mess",3,501784,91.12
"today just might",3,501787,91.12
"today just needs",3,501790,91.12
"today just right",3,501793,91.12
"today just thought",3,501796,91.12
"today just try",3,501799,91.12
"today kinda boring",3,501802,91.12
"today labor day",3,501805,91.12
"today last days",3,501808,91.12
"today last episode",3,501811,91.13
"today last final",3,501814,91.13
"today last time",3,501817,91.13
"today leap day",3,501820,91.13
"today lets hope",3,501823,91.13
"today life changed",3,501826,91.13
"today life short",3,501829,91.13
"today lost mood",3,501832,91.13
"today lot better",3,501835,91.13
"today lots cool",3,501838,91.13
"today love baby",3,501841,91.13
"today love come",3,501844,91.13
"today love get",3,501847,91.13
"today love like",3,501850,91.13
"today love making",3,501853,91.13
"today love today",3,501856,91.13
"today love working",3,501859,91.13
"today low clouds",3,501862,91.13
"today marks day",3,501865,91.14
"today marks last",3,501868,91.14
"today marks month",3,501871,91.14
"today marks months",3,501874,91.14
"today marks time",3,501877,91.14
"today martin luther",3,501880,91.14
"today meeting looking",3,501883,91.14
"today meeting new",3,501886,91.14
"today memory tomorrow",3,501889,91.14
"today met great",3,501892,91.14
"today might start",3,501895,91.14
"today mile run",3,501898,91.14
"today monday means",3,501901,91.14
"today nd rd",3,501904,91.14
"today ok day",3,501907,91.14
"today ok maybe",3,501910,91.14
"today partly cloudy",3,501913,91.14
"today phil friends",3,501916,91.14
"today play pm",3,501919,91.15
"today pm beautiful",3,501922,91.15
"today pm broadway",3,501925,91.15
"today pm community",3,501928,91.15
"today pm enjoy",3,501931,91.15
"today pm hall",3,501934,91.15
"today pm hope",3,501937,91.15
"today pm last",3,501940,91.15
"today pm people",3,501943,91.15
"today pm public",3,501946,91.15
"today pm street",3,501949,91.15
"today pm tonight",3,501952,91.15
"today pm visit",3,501955,91.15
"today pres obama",3,501958,91.15
"today probably get",3,501961,91.15
"today proud myself",3,501964,91.15
"today puts good",3,501967,91.15
"today ready set",3,501970,91.15
"today receive code",3,501973,91.15
"today remember like",3,501976,91.16
"today revenge fifth",3,501979,91.16
"today right effect",3,501982,91.16
"today said ok",3,501985,91.16
"today sandwich salad",3,501988,91.16
"today scottish rite",3,501991,91.16
"today se foster",3,501994,91.16
"today seniors last",3,501997,91.16
"today september pm",3,502000,91.16
"today set tonight",3,502003,91.16
"today sounds good",3,502006,91.16
"today st anniversary",3,502009,91.16
"today st patty",3,502012,91.16
"today start great",3,502015,91.16
"today starting think",3,502018,91.16
"today steve jobs",3,502021,91.16
"today sunday day",3,502024,91.16
"today sunny highs",3,502027,91.16
"today super hero",3,502030,91.17
"today tastes like",3,502033,91.17
"today tell get",3,502036,91.17
"today tell truth",3,502039,91.17
"today thanks attended",3,502042,91.17
"today thanks dr",3,502045,91.17
"today thanks invite",3,502048,91.17
"today thanks laughs",3,502051,91.17
"today thanks lot",3,502054,91.17
"today thanks love",3,502057,91.17
"today thanks patience",3,502060,91.17
"today thanks patrick",3,502063,91.17
"today thanks work",3,502066,91.17
"today thought might",3,502069,91.17
"today told car",3,502072,91.17
"today tomorrow great",3,502075,91.17
"today tomorrow hope",3,502078,91.17
"today tomorrow make",3,502081,91.17
"today tomorrow night",3,502084,91.18
"today tomorrow tell",3,502087,91.18
"today tomorrow wed",3,502090,91.18
"today tomorrow yesterday",3,502093,91.18
"today totally agree",3,502096,91.18
"today trivia question",3,502099,91.18
"today try delicious",3,502102,91.18
"today try new",3,502105,91.18
"today trying figure",3,502108,91.18
"today trying make",3,502111,91.18
"today tweet help",3,502114,91.18
"today twitter day",3,502117,91.18
"today twitter follow",3,502120,91.18
"today valentines day",3,502123,91.18
"today way excited",3,502126,91.18
"today way get",3,502129,91.18
"today weather better",3,502132,91.18
"today wonder going",3,502135,91.18
"today world book",3,502138,91.18
"today worrying kids",3,502141,91.19
"today writing day",3,502144,91.19
"today yeah buddy",3,502147,91.19
"today yesterday thank",3,502150,91.19
"told balanced told",3,502153,91.19
"told car okay",3,502156,91.19
"told crush like",3,502159,91.19
"told don know",3,502162,91.19
"told engaging industry",3,502165,91.19
"told fine told",3,502168,91.19
"told friends like",3,502171,91.19
"told go bed",3,502174,91.19
"told go told",3,502177,91.19
"told going rain",3,502180,91.19
"told gonna get",3,502183,91.19
"told gonna happen",3,502186,91.19
"told look tired",3,502189,91.19
"told mom go",3,502192,91.19
"told mom like",3,502195,91.2
"told mom need",3,502198,91.2
"told mom said",3,502201,91.2
"told patient told",3,502204,91.2
"told said yes",3,502207,91.2
"told say anything",3,502210,91.2
"told take care",3,502213,91.2
"told take time",3,502216,91.2
"told tell hi",3,502219,91.2
"told today just",3,502222,91.2
"told training procedure",3,502225,91.2
"told tv crew",3,502228,91.2
"tom cruise just",3,502231,91.2
"tom jerry matter",3,502234,91.2
"tomorrow anxious itself",3,502237,91.2
"tomorrow anyone know",3,502240,91.2
"tomorrow ap test",3,502243,91.2
"tomorrow best day",3,502246,91.2
"tomorrow big game",3,502249,91.21
"tomorrow biggest teen",3,502252,91.21
"tomorrow birthday make",3,502255,91.21
"tomorrow bring friends",3,502258,91.21
"tomorrow christmas eve",3,502261,91.21
"tomorrow doing tonight",3,502264,91.21
"tomorrow evening get",3,502267,91.21
"tomorrow free admission",3,502270,91.21
"tomorrow game sunday",3,502273,91.21
"tomorrow give shout",3,502276,91.21
"tomorrow grand opening",3,502279,91.21
"tomorrow great food",3,502282,91.21
"tomorrow great week",3,502285,91.21
"tomorrow green valley",3,502288,91.21
"tomorrow hopefully get",3,502291,91.21
"tomorrow hopefully good",3,502294,91.21
"tomorrow join pm",3,502297,91.21
"tomorrow know means",3,502300,91.21
"tomorrow know right",3,502303,91.21
"tomorrow like friday",3,502306,91.22
"tomorrow make day",3,502309,91.22
"tomorrow make happen",3,502312,91.22
"tomorrow might make",3,502315,91.22
"tomorrow monday friday",3,502318,91.22
"tomorrow monday ugh",3,502321,91.22
"tomorrow morning ap",3,502324,91.22
"tomorrow morning don",3,502327,91.22
"tomorrow morning gonna",3,502330,91.22
"tomorrow morning hear",3,502333,91.22
"tomorrow morning looking",3,502336,91.22
"tomorrow morning really",3,502339,91.22
"tomorrow morning safe",3,502342,91.22
"tomorrow morning santa",3,502345,91.22
"tomorrow morning sleep",3,502348,91.22
"tomorrow morning tonight",3,502351,91.22
"tomorrow need find",3,502354,91.22
"tomorrow need good",3,502357,91.22
"tomorrow need help",3,502360,91.23
"tomorrow october th",3,502363,91.23
"tomorrow offering state",3,502366,91.23
"tomorrow pm check",3,502369,91.23
"tomorrow pm looking",3,502372,91.23
"tomorrow pm park",3,502375,91.23
"tomorrow register today",3,502378,91.23
"tomorrow santa monica",3,502381,91.23
"tomorrow sat feb",3,502384,91.23
"tomorrow saturday th",3,502387,91.23
"tomorrow slight chance",3,502390,91.23
"tomorrow start new",3,502393,91.23
"tomorrow starts raffle",3,502396,91.23
"tomorrow stop say",3,502399,91.23
"tomorrow sunday day",3,502402,91.23
"tomorrow sure check",3,502405,91.23
"tomorrow sure make",3,502408,91.23
"tomorrow texas awesome",3,502411,91.23
"tomorrow thanks support",3,502414,91.24
"tomorrow today dream",3,502417,91.24
"tomorrow tomorrow anxious",3,502420,91.24
"tomorrow tomorrow tomorrow",3,502423,91.24
"tomorrow want go",3,502426,91.24
"tomorrow wants come",3,502429,91.24
"tomorrow watch new",3,502432,91.24
"tonight ale house",3,502435,91.24
"tonight america artist",3,502438,91.24
"tonight anchor bar",3,502441,91.24
"tonight anyone interested",3,502444,91.24
"tonight beauty bar",3,502447,91.24
"tonight big city",3,502450,91.24
"tonight big game",3,502453,91.24
"tonight big night",3,502456,91.24
"tonight brass wednesdays",3,502459,91.24
"tonight brazilian jazz",3,502462,91.24
"tonight bring friends",3,502465,91.24
"tonight brings live",3,502468,91.24
"tonight bummed miss",3,502471,91.25
"tonight catch action",3,502474,91.25
"tonight championship game",3,502477,91.25
"tonight club cinema",3,502480,91.25
"tonight club dj",3,502483,91.25
"tonight club ladies",3,502486,91.25
"tonight coffee house",3,502489,91.25
"tonight cover drink",3,502492,91.25
"tonight date night",3,502495,91.25
"tonight definitely going",3,502498,91.25
"tonight did get",3,502501,91.25
"tonight did miss",3,502504,91.25
"tonight dinner tomorrow",3,502507,91.25
"tonight dj play",3,502510,91.25
"tonight feel better",3,502513,91.25
"tonight follow updates",3,502516,91.25
"tonight fri night",3,502519,91.25
"tonight get get",3,502522,91.25
"tonight get list",3,502525,91.26
"tonight get pm",3,502528,91.26
"tonight get rain",3,502531,91.26
"tonight get watch",3,502534,91.26
"tonight get work",3,502537,91.26
"tonight getting excited",3,502540,91.26
"tonight going bed",3,502543,91.26
"tonight going night",3,502546,91.26
"tonight going work",3,502549,91.26
"tonight gotta make",3,502552,91.26
"tonight great event",3,502555,91.26
"tonight great example",3,502558,91.26
"tonight great party",3,502561,91.26
"tonight great season",3,502564,91.26
"tonight guess going",3,502567,91.26
"tonight hit wanna",3,502570,91.26
"tonight hockey game",3,502573,91.26
"tonight hopefully come",3,502576,91.26
"tonight hoping make",3,502579,91.26
"tonight ill live",3,502582,91.27
"tonight internet radio",3,502585,91.27
"tonight irish pub",3,502588,91.27
"tonight jam packed",3,502591,91.27
"tonight keep great",3,502594,91.27
"tonight long beach",3,502597,91.27
"tonight maybe bring",3,502600,91.27
"tonight midnight free",3,502603,91.27
"tonight might get",3,502606,91.27
"tonight montana live",3,502609,91.27
"tonight needless say",3,502612,91.27
"tonight news pm",3,502615,91.27
"tonight nice meet",3,502618,91.27
"tonight opening reception",3,502621,91.27
"tonight party people",3,502624,91.27
"tonight performance wicked",3,502627,91.27
"tonight pork belly",3,502630,91.27
"tonight puck drops",3,502633,91.27
"tonight purely social",3,502636,91.28
"tonight really cool",3,502639,91.28
"tonight really excited",3,502642,91.28
"tonight really wish",3,502645,91.28
"tonight red carpet",3,502648,91.28
"tonight red rocks",3,502651,91.28
"tonight rock roll",3,502654,91.28
"tonight salmon fishing",3,502657,91.28
"tonight say hello",3,502660,91.28
"tonight secret spot",3,502663,91.28
"tonight shuttle norman",3,502666,91.28
"tonight singer songwriter",3,502669,91.28
"tonight single chef",3,502672,91.28
"tonight sorry love",3,502675,91.28
"tonight st louis",3,502678,91.28
"tonight start taking",3,502681,91.28
"tonight starting come",3,502684,91.28
"tonight stop booth",3,502687,91.28
"tonight stop get",3,502690,91.29
"tonight sure amazing",3,502693,91.29
"tonight sure come",3,502696,91.29
"tonight sure stop",3,502699,91.29
"tonight th ave",3,502702,91.29
"tonight thursday pm",3,502705,91.29
"tonight ton fun",3,502708,91.29
"tonight train wreck",3,502711,91.29
"tonight try new",3,502714,91.29
"tonight want come",3,502717,91.29
"tonight want get",3,502720,91.29
"tonight want win",3,502723,91.29
"tonight watch big",3,502726,91.29
"tonight watch game",3,502729,91.29
"tonight watch president",3,502732,91.29
"tonight way bank",3,502735,91.29
"tonight weekly happy",3,502738,91.29
"tonight wish go",3,502741,91.29
"tonight wizards game",3,502744,91.29
"tonight won get",3,502747,91.3
"tonight wright way",3,502750,91.3
"tonight yes did",3,502753,91.3
"tons fun tonight",3,502756,91.3
"tons great people",3,502759,91.3
"tons great shows",3,502762,91.3
"tony mayor miami",3,502765,91.3
"tony parker danny",3,502768,91.3
"tony parker rings",3,502771,91.3
"tony type songs",3,502774,91.3
"took care problem",3,502777,91.3
"took courage say",3,502780,91.3
"took day find",3,502783,91.3
"took day today",3,502786,91.3
"took hour get",3,502789,91.3
"took last breath",3,502792,91.3
